RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MCU850101H71,MUNICIPIO DE CHUMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MFM8501017C1,MUNICIPIO DE FILOMENO MATA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MFM8501017C1,MUNICIPIO DE FILOMENO MATA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MFM8501017C1,MUNICIPIO DE FILOMENO MATA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MJM850101EE9,MUNICIPIO DE JIQUILPAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MJM850101EE9,MUNICIPIO DE JIQUILPAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MLM850101HD2,MUNICIPIO DE LUIS MOYA Z SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MLT850101G65,MUNICIPIO DE LERDO DE TEJADA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MMM850101SV5,MUNICIPIO DE MADERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MMM850101SV5,MUNICIPIO DE MADERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MMM850101SV5,MUNICIPIO DE MADERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MMN8501015Y6,MUNICIPIO DE MIER Y NORIEGA NL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MMS850101IJ5,MUNICIPIO DE MOCTEZUMA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MOC850101CZ5,MUNICIPIO DE OCUILAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MRN920101DM1,MUNICIPIO DE LOS RAMONES NL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MRN920101DM1,MUNICIPIO DE LOS RAMONES NL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSA850101V39,MUNICIPIO DE SANTA ANA ZEGACHE SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSA860201CR5,MUNICIPIO DE SAN ANTONIO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSD8501018B2,MUNICIPIO DE SANTO DOMINGO ARMENTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSI961227530,MUNICIPIO DE SAN IGNACIO RIO MUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSI961227530,MUNICIPIO DE SAN IGNACIO RIO MUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSI961227530,MUNICIPIO DE SAN IGNACIO RIO MUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSJ850101M85,MUNICIPIO DE SAN JUAN MAZATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSP8501017U0,MUNICIPIO DE SAN PEDRO IXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MSP8501017U0,MUNICIPIO DE SAN PEDRO IXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSP8501017U0,MUNICIPIO DE SAN PEDRO IXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MSY860201B36,MUNICIPIO DE SAMAHIL SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTE850101E90,MUNICIPIO DE TANQUIAN DE ESCOBEDO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTL850101753,MUNICIPIO DE TLALTIZAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTL850101753,MUNICIPIO DE TLALTIZAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTL850101753,MUNICIPIO DE TLALTIZAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTM850101GY5,MUNICIPIO DE TIQUICHEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTP9302152T8,MUNICIPIO DE TLAXCO PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTP9302152T8,MUNICIPIO DE TLAXCO PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MTS850101734,MUNICIPIO TANLAJAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTS850101HIA,MUNICIPIO DE TAMPACAN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MTS850101N49,MUNICIPIO DE TAMUIN SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MUH8501013N8,MUNICIPIO DE UNION HIDALGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MUH8501013N8,MUNICIPIO DE UNION HIDALGO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MVC850101EF8,MUNICIPIO VENUSTIANO CARRANZA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MVC850101EF8,MUNICIPIO VENUSTIANO CARRANZA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MVC850101EF8,MUNICIPIO VENUSTIANO CARRANZA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MXO190101BG4,MUNICIPIO DE XOXOCOTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MXO190101BG4,MUNICIPIO DE XOXOCOTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MXO190101BG4,MUNICIPIO DE XOXOCOTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MZA850101LF7,MUNICIPIO DE ZACUALPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/01/2025
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
TES970829JF3,TECNOLOGICO DE ESTUDIOS SUPERIORES DEL ORIENTE DEL ESTADO DE MEXICO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/01/2025
TES970829JF3,TECNOLOGICO DE ESTUDIOS SUPERIORES DEL ORIENTE DEL ESTADO DE MEXICO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/01/2025
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MBA6201018K1,MUNICIPIO DE BALLEZA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MAP850101PA7,MUNICIPIO DE APULCO ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MAT8501015S3,MUNICIPIO DE ANIMAS TRUJANO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSJ960101K93,MUNICIPIO DE SANTIAGO JOCOTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MAN8501013X3,MUNICIPIO DE ACAPONETA NAYARIT SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MAM8501017A5,MUNICIPIO DE AMATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSM850101BY9,MUNICIPIO DE SANTA MARIA IPALAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
TES970829JF3,TECNOLOGICO DE ESTUDIOS SUPERIORES DEL ORIENTE DEL ESTADO DE MEXICO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSP850101MG7,MUNICIPIO DE SAN PABLO VILLA DE MITLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSM8501012K0,MUNICIPIO DE SANTA MARIA JACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM8501012K0,MUNICIPIO DE SANTA MARIA JACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MBJ961227K65,MUNICIPIO DE BENITO JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSP8501017U0,MUNICIPIO DE SAN PEDRO IXTLAHUACA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSM850101A48,MUNICIPIO DE SAN MARCOS ARTEAGA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101A48,MUNICIPIO DE SAN MARCOS ARTEAGA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MBY850101DZ3,MUNICIPIO DE BUCTZOTZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MBY850101DZ3,MUNICIPIO DE BUCTZOTZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSM850101QV0,MUNICIPIO DE SAN MIGUEL QUETZALTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
CEC910820IX9,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SAN LUIS POTOSI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
TMU860831IG6,MUNICIPIO DE NAZAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM8501016B6,MUNICIPIO DE SANTA MARIA TEOPOXCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101GP1,MUNICIPIO DE SANTA MARIA JALAPA DEL MARQUES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MFM8501017C1,MUNICIPIO DE FILOMENO MATA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,4,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,5,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,6,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,7,01/04/2025
MCM850101C34,MUNICIPIO DE CHINICUILA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2021,8,01/04/2025
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MAM850101IE8,MUNICIPIO DE ANGAMACUTIRO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSI961227530,MUNICIPIO DE SAN IGNACIO RIO MUERTO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MIC250101DJ2,MUNICIPIO DE IXHUATLAN DEL CAFE VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/04/2025
TMS9209017SA,MUNICIPIO SAN LUIS DE CORDERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MVC850101EF8,MUNICIPIO VENUSTIANO CARRANZA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSS850101QL7,MUNICIPIO SAN SEBASTIAN IXCAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJT850101875,MUNICIPIO DE JIMENEZ DEL TEUL ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2024,9,01/04/2025
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MST670215CTA,MUNICIPIO DE SANTIAGO TUXTLA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MTP850101RWA,MUNICIPIO DE TELCHAC PUEBLO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MVJ2612111P5,MUNICIPIO JOSE AZUETA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MJM850101P52,MUNICIPIO DE JUNGAPEO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MSY8501013Y2,MUNICIPIO DE SOTUTA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJP850101S23,MUNICIPIO DE JOPALA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2024,2,01/04/2025
MZM850101GC7,MUNICIPIO DE ZACAZONAPAN SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MXV850101NHA,MUNICIPIO DE XOCHITLAN DE VICENTE SUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,1,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,2,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,3,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,4,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,5,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2023,6,01/04/2025
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMB640114IE6,MUNICIPIO DE MEDELLIN DE BRAVO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MMB640114IE6,MUNICIPIO DE MEDELLIN DE BRAVO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MLB980520QB1,MUNICIPIO DE LORETO BCS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCZ85010182A,MUNICIPIO DE CAMERINO Z MENDOZA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCZ85010182A,MUNICIPIO DE CAMERINO Z MENDOZA VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MMC850101C94,MUNICIPIO DE MARCOS CASTELLANOS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MMO850101JE8,MUNICIPIO DE MONJAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/04/2025
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MTL940606SL8,MUNICIPIO DE TLALNEPANTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/04/2025
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/04/2025
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2024,10,01/04/2025
